Price,Close,High,Low,Open,Volume
Ticker,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA
Date,,,,,
2005-11-28,-9.712936401367188,-9.757972993459724,-9.514024649990771,-9.664146896234653,15741211
2005-12-05,-10.09575080871582,-10.155799876253548,-9.667900691380535,-9.694171902863804,23308460
2005-12-12,-10.001925468444824,-10.26464007828474,-9.810518677578026,-10.099505320866477,24893824
2005-12-19,-10.152047157287598,-10.317181905029729,-9.889332562841538,-9.98315949578886,13201121
2005-12-26,-9.986912727355957,-10.272145631224964,-9.964394426293294,-10.152047480353122,5480341
2006-01-02,-10.403502464294434,-10.456044889741376,-10.001924357291209,-10.054467600544548,14846985
2006-01-09,-10.621180534362793,-10.677476691640782,-10.380984250888497,-10.444786235347657,16473479
2006-01-16,-10.317179679870605,-10.66621530447247,-10.148292054796729,-10.583647948409128,20739308
2006-01-23,-10.861376762390137,-10.861376762390137,-10.099504230747339,-10.155800387737939,25939136
2006-01-30,-10.921424865722656,-11.165374039937417,-10.81258547495198,-10.883894097719411,17109282
2006-02-06,-10.93643569946289,-11.082805847272654,-10.801325926139477,-10.93643569946289,14428897
2006-02-13,-11.221672058105469,-11.334264380839297,-10.84636513346584,-10.921426681955058,16558532
2006-02-20,-11.345521926879883,-11.409323909249917,-11.124091036415424,-11.187893018785457,14057441
2006-02-27,-11.48438549041748,-11.953519302891065,-11.341769053496199,-11.375546910437633,27262837
2006-03-06,-11.837172508239746,-11.934752334835194,-11.300483870867922,-11.540680115470169,24832142
2006-03-13,-12.133666038513184,-12.250011266579817,-11.7433474870388,-11.89722348659831,20345103
2006-03-20,-12.216232299804688,-12.283787187153639,-11.8296667228853,-12.227491038793042,16914318
2006-03-27,-12.051097869873047,-12.268775839425038,-11.825914073642362,-12.18245556139465,18207500
2006-04-03,-12.062355041503906,-12.355094491158075,-11.991046430937288,-12.129909921667398,16513591
2006-04-10,-11.792136192321777,-12.096133600353678,-11.683296806427599,-12.00981332849755,14535040
2006-04-17,-12.114898681640625,-12.197466856174733,-11.653272393682721,-11.792135898490342,11669036
2006-04-24,-11.987295150756836,-12.204973106890586,-11.863444111354779,-12.021073004341504,17030567
2006-05-01,-12.32507038116455,-12.40388482220955,-11.942257732291523,-11.98729432208688,16367537
2006-05-08,-12.48270034790039,-12.824229349502746,-12.366355950454034,-12.441416667366386,19655536
2006-05-15,-11.274215698242188,-12.57277709754189,-11.097821380272046,-12.43766646911726,48236805
2006-05-22,-11.270462036132812,-11.319251550427486,-10.658711743738383,-11.259202477092114,35449177
2006-05-29,-11.468050956726074,-11.54166380990799,-10.968261093225186,-11.305328518519737,23300727
2006-06-05,-10.84815788269043,-11.475801781846592,-10.654441109305202,-11.444806625334687,21251005
2006-06-12,-10.673812866210938,-11.022503733531808,-10.328996182394137,-10.906273163013978,34536593
2006-06-19,-11.003129959106445,-11.154228997754768,-10.755172129410496,-10.790040618801667,15957933
2006-06-26,-11.526168823242188,-11.568786533848359,-10.73192821281617,-11.014756295968137,20527635
2006-07-03,-11.619152069091797,-11.855486541124302,-11.468052163862442,-11.557162602499202,20138117
2006-07-10,-11.111612319946289,-11.874857637402997,-11.111612319946289,-11.673391671197688,17993011
2006-07-17,-11.40218734741211,-11.80511926115872,-10.817162080117612,-11.115485988222984,20424227
2006-07-24,-12.3242826461792,-12.34752859156568,-11.320827745639113,-11.35957126936079,18659885
2006-07-31,-12.397894859313965,-12.494753670129487,-11.909727465882897,-12.320408654894186,15866937
2006-08-07,-12.215801239013672,-12.452135719721957,-12.122816613595042,-12.215801239013672,12353141
2006-08-14,-12.742712020874023,-12.901560307629408,-12.270042188569667,-12.32040910974627,14423234
2006-08-21,-12.56836223602295,-12.773702338173004,-12.320404440538534,-12.707838707041022,15450513
2006-08-28,-12.215801239013672,-12.769832275316935,-12.215801239013672,-12.521873555611462,17593184
2006-09-04,-12.262290954589844,-12.645850250297446,-12.177055555543712,-12.231295803537174,22322366
2006-09-11,-12.97517204284668,-13.010041384099257,-12.153812185450823,-12.165434736379913,29872273
2006-09-18,-13.172765731811523,-13.4245978353576,-12.738839372949235,-12.948053761871599,17969636
2006-09-25,-13.420722007751465,-13.513706638237794,-13.041035962595238,-13.257999537574893,20463024
2006-10-02,-13.804278373718262,-14.005744313200992,-13.273493402315369,-13.447838374869603,25149330
2006-10-09,-13.172765731811523,-13.90889112146877,-12.785331271769143,-13.804283927007587,45967548
2006-10-16,-12.951926231384277,-13.23087927583916,-12.727215135426245,-13.176638171574972,22499276
2006-10-23,-13.0216646194458,-13.145643559897087,-12.839570392364353,-12.967423516411122,16497043
2006-10-30,-12.84731674194336,-13.04878269959556,-12.746584607349769,-12.905432019446783,13159351
2006-11-06,-12.944175720214844,-13.230877084553102,-12.843442739969035,-12.847316923010696,13884443
2006-11-13,-13.23475170135498,-13.420720091542421,-12.948050327620276,-12.955798693957545,17096879
2006-11-20,-12.320406913757324,-13.288992352332805,-12.208050540243148,-13.11077233446507,39115192
2006-11-27,-12.149937629699707,-12.552868756654943,-11.917476487445496,-12.308785063827598,32108854
2006-12-04,-12.138313293457031,-12.448260614857443,-11.967841633512384,-12.16543342025689,21874536
2006-12-11,-12.394018173217773,-12.475379389028419,-11.998835486808552,-12.196427252129398,25266011
2006-12-18,-12.17318344116211,-12.572240380202967,-12.157685863002458,-12.35140263518394,17675502
2006-12-25,-12.34365177154541,-12.494750806400436,-12.173180978967183,-12.173180978967183,6235455
2007-01-01,-12.463685035705566,-12.74270806822152,-12.343651227484358,-12.343651227484358,28602786
2007-01-08,-12.95138168334961,-13.026108093039715,-12.377163331752344,-12.447956461478306,38210802
2007-01-15,11.021017074584961,11.107875295274107,10.713671277508167,11.077808905370665,36729853
2007-01-22,10.977588653564453,11.27157139971454,10.914114918677464,11.101195173998338,33675178
2007-01-29,11.234824180603027,11.25820939253153,10.87736768826314,11.014337293292595,20374080
2007-02-05,11.144624710083008,11.254868875065394,11.024359130570426,11.224802480187249,27363989
2007-02-12,10.747082710266113,11.131264744408812,10.606772120173158,11.044405773537171,28159070
2007-02-19,10.54997730255127,10.8473009993518,10.439733861896103,10.76044205289295,20243906
2007-02-26,9.935286521911621,10.670243813793947,9.818361172250402,10.59674794118654,41063574
2007-03-05,10.129048347473145,10.1524335616805,9.688073812784186,9.758228738310354,35503994
2007-03-12,9.62794017791748,10.222587593671195,9.470926308828767,10.195862149124444,36022427
2007-03-19,9.982056617736816,10.042190128266512,9.701436915045752,9.728162361984365,25938419
2007-03-26,9.751545906066895,10.015462248856645,9.567806607456737,10.005440118334196,21896997
2007-04-02,9.982056617736816,9.998760649532358,9.684733600346107,9.721481179523686,15382821
2007-04-09,10.169136047363281,10.239290967170463,9.962011520344854,9.982055783146906,18106079
2007-04-16,10.349534034729004,10.44975533813616,9.985395676221987,10.232608702690147,33094618
2007-04-23,10.349534034729004,10.4664586496721,10.182498050986569,10.39630373728709,24288847
2007-04-30,10.453094482421875,10.479820638613127,10.276037103859329,10.359555087039546,19538315
2007-05-07,11.017678260803223,11.051085606202232,10.459779106409535,10.53995616169046,36453182
2007-05-14,10.626811981201172,11.057764272373666,10.483161217477006,11.057764272373666,33335787
2007-05-21,10.623472213745117,10.676923813138442,10.44975505353862,10.660219784961674,26273326
2007-05-28,10.646069526672363,11.100792299540425,10.566232294435654,11.100792299540425,21398802
2007-06-04,10.233000755310059,10.639126759746155,10.08026911161075,10.621771195956711,32458371
2007-06-11,10.569704055786133,10.66342544405248,10.083740805080579,10.326722430433357,29724128
2007-06-18,10.524580001831055,10.722436290525037,10.399618135287486,10.569705368671103,22148597
2007-06-25,10.479454040527344,10.524579404807584,10.226058910488923,10.41350244476919,24779398
2007-07-02,10.378788948059082,10.496808711925103,10.274653336343565,10.392673100209588,22447282
2007-07-09,10.31630802154541,10.406557990857607,9.969190806242752,10.378788941476419,25602316
2007-07-16,10.222586631774902,10.50028010570969,10.170518453451567,10.340605650354291,23904133
2007-07-23,9.580421447753906,10.246885412405872,9.392978667254317,10.156635433123876,38639106
2007-07-30,9.451988220214844,9.858114991322369,9.372151728425058,9.62207543673869,42871699
2007-08-06,9.361739158630371,10.08721271313792,9.191651925427053,9.368681236176117,47801178
