Price,Close,High,Low,Open,Volume
Ticker,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA
Date,,,,,
1992-06-22,4.7422566413879395,4.7422566413879395,4.621777343327815,4.649974354212499,15775764
1992-06-29,4.744819164276123,4.793523294614869,4.6858617008013255,4.729438936588474,7733415
1992-07-06,4.749947547912598,4.814031926029125,4.719187082894047,4.7576378921508775,3012314
1992-07-13,4.793524265289307,4.929383806647787,4.7499470206778955,4.7499470206778955,4894784
1992-07-20,4.483355522155762,4.7935245140215486,4.4064543641549205,4.775580834493476,11602428
1992-07-27,4.298791885375977,4.450031667296647,4.2911019974622855,4.362876716482144,10123641
1992-08-03,4.437214374542236,4.529495754726029,4.280847714635184,4.306481735331046,6211803
1992-08-10,4.13653039932251,4.1534486103054,3.9814458867113975,4.01810201050766,4808324
1992-08-17,4.14780855178833,4.195743931305789,4.082954963959028,4.164726760100174,4833690
1992-08-24,4.08859395980835,4.139349035659667,4.018100976224315,4.128070231240972,3314300
1992-08-31,4.190104007720947,4.198563110825434,4.0011826704858695,4.071675652323773,2941045
1992-09-07,4.0575785636901855,4.277516689090944,3.9983643653193397,4.2295812987969565,3769862
1992-09-14,4.353648662567139,4.460798240476527,4.181645944725633,4.297254171876266,10526670
1992-09-21,4.443878650665283,4.449518052965788,4.2549577616639915,4.407222535712005,5609876
1992-09-28,4.170365810394287,4.407222530610068,4.139349097777419,4.367746258585039,6102351
1992-10-05,4.161905765533447,4.246497236775759,3.9983622240671717,4.170364867060969,4592473
1992-10-12,4.212662220001221,4.3367299952566,4.153448033812642,4.161907138129975,4044314
1992-10-19,4.13653039932251,4.243679524848124,4.128071293831065,4.198564295560416,2822842
1992-10-26,4.229581356048584,4.316992575794775,4.181646421073087,4.221122249876437,5763228
1992-11-02,4.30853271484375,4.44387930182245,4.229580615100719,4.229580615100719,6316523
1992-11-09,4.269056797027588,4.328270984496099,4.221121415559317,4.2972538120281865,6016807
1992-11-16,4.097053527832031,4.226760705293484,4.082955020709535,4.190104586774993,4397611
1992-11-23,4.139350414276123,4.15344892449502,4.088595321520751,4.097054427652089,2287385
1992-11-30,4.14780855178833,4.238039452085397,4.139349447632409,4.139349447632409,3412765
1992-12-07,4.18164587020874,4.198564080324332,4.156268099068068,4.156268099068068,883415
1992-12-14,4.18164587020874,4.18164587020874,4.18164587020874,4.18164587020874,0
1992-12-21,4.0575785636901855,4.181646364470307,4.0068234713769835,4.181646364470307,973792
1992-12-28,4.099874019622803,4.128071495270897,4.00964310067703,4.057578490101657,1386351
1993-01-04,4.018100738525391,4.097052820752875,3.992723430084573,4.0801346151256634,5637752
1993-01-11,3.899672508239746,4.018100863240368,3.8940331061889717,4.018100863240368,1827755
1993-01-18,3.9081335067749023,3.92505171915875,3.8940345404876835,3.8940345404876835,3147571
1993-01-25,3.9758057594299316,4.054757852280974,3.9081324718480057,3.9081324718480057,2829286
1993-02-01,3.9278712272644043,3.989905125575958,3.919412121490191,3.944789438812831,2284926
1993-02-08,4.015281677246094,4.099873174825251,3.9927240661495813,4.082954966502866,4820041
1993-02-15,4.0406599044799805,4.074496784752193,4.015282586251326,4.032200798403762,810216
1993-02-22,4.294434070587158,4.294434070587158,4.0406591140730255,4.0406591140730255,3078576
1993-03-01,4.221121788024902,4.3423698751607365,4.221121788024902,4.336730471663004,6955160
1993-03-08,4.170365810394287,4.294433572796153,4.161906706953323,4.24649819733016,4457264
1993-03-15,4.190104007720947,4.2521378864543635,4.147808036231334,4.23803892531304,3720416
1993-03-22,4.260599136352539,4.263418838808135,4.161908638471856,4.204204631273207,4071851
1993-03-29,4.263416290283203,4.319810761651842,4.2352188266153155,4.2775147941335785,7893344
1993-04-05,4.13653039932251,4.280336104611695,4.130890995661546,4.260598191798323,3422481
1993-04-12,4.063216209411621,4.218300665291825,4.04629800461752,4.136528886153198,4538993
1993-04-19,4.001183032989502,4.0914139302460475,4.001183032989502,4.0914139302460475,1947923
1993-04-26,3.9447884559631348,3.967346065740776,3.908132340074468,3.9560672608519556,1337688
1993-05-03,3.910952568054199,3.9758061608671134,3.902493007280975,3.908132866452215,2538082
1993-05-10,3.84328031539917,3.9109536281576025,3.8291813476003096,3.9109536281576025,225483
1993-05-17,3.84328031539917,3.84328031539917,3.84328031539917,3.84328031539917,0
1993-05-24,3.84328031539917,3.868657636695809,3.7925252168384973,3.84328031539917,1524188
1993-05-31,3.688194751739502,3.843279488434273,3.6656369096792676,3.843279488434273,4874895
1993-06-07,4.220319747924805,4.245666842893994,4.1379411769226015,4.1379411769226015,7108699
1993-06-14,4.220319747924805,4.229824652362081,4.1537828551021745,4.226656265490932,3856677
1993-06-21,4.343887805938721,4.385076837174389,4.191804204363832,4.201309365418217,2877510
1993-06-28,4.280519008636475,4.4674553559802375,4.255171659540072,4.343887253289406,2748932
1993-07-05,4.321710109710693,4.391415152798969,4.236162871642586,4.274183780947442,4224456
1993-07-12,4.18863582611084,4.321709105855428,4.153783056486131,4.318540718830669,4072698
1993-07-19,4.18863582611084,4.18863582611084,4.18863582611084,4.18863582611084,0
1993-07-26,4.144277572631836,4.236161295866028,4.096751261547525,4.226655879943477,4076090
1993-08-02,4.144277572631836,4.144277572631836,4.144277572631836,4.144277572631836,0
1993-08-09,4.283687114715576,4.299529046753256,4.242497835241475,4.299529046753256,2155805
1993-08-16,4.2995285987854,4.347054902298941,4.283686668398291,4.283686668398291,2228378
1993-08-23,4.3090338706970215,4.321707927693283,4.252002663622744,4.29002380990708,1380247
1993-08-30,4.502307891845703,4.587854848182953,4.3090347591190765,4.3090347591190765,4339927
1993-09-06,4.321710109710693,4.4928040734944235,4.271015393186724,4.486467297972988,4893206
1993-09-13,4.283687114715576,4.366065673663779,4.261508409862824,4.347055355218562,2710102
1993-09-20,4.2741827964782715,4.309035053818674,4.255172218116414,4.3026982797567825,2564279
1993-09-27,4.280519008636475,4.321708546984184,4.264677075561316,4.274182235406411,983118
1993-10-04,4.2900238037109375,4.337549852233544,4.210813637447889,4.252002657481517,2875204
1993-10-11,4.12843656539917,4.290025608227114,4.118931402931708,4.290025608227114,1160310
1993-10-18,4.229824542999268,4.236161572753891,4.128435653391599,4.128435653391599,254376
1993-10-25,4.229824542999268,4.229824542999268,4.229824542999268,4.229824542999268,0
1993-11-01,4.207645416259766,4.229824121574669,4.182298068295166,4.229824121574669,172834
1993-11-08,4.115761756896973,4.16328781087766,4.0333831950168095,4.137940718715235,4787654
1993-11-15,4.137941360473633,4.255172192258603,4.115762395215607,4.128435943262375,3136651
1993-11-22,4.137941360473633,4.137941360473633,4.137941360473633,4.137941360473633,0
1993-11-29,4.008035659790039,4.1379405257697774,3.976351539888246,4.1379405257697774,458036
1993-12-06,4.008035659790039,4.008035659790039,4.008035659790039,4.008035659790039,0
1993-12-13,4.321710109710693,4.321710109710693,4.008037415813451,4.008037415813451,214224
1993-12-20,4.533991813659668,4.549834260270816,4.321708869886923,4.321708869886923,746410
1993-12-27,4.514980316162109,4.638548395889606,4.514980316162109,4.559338232881576,4323141
1994-01-03,4.514980316162109,4.514980316162109,4.514980316162109,4.514980316162109,0
1994-01-10,4.686074733734131,4.841326691861279,4.514980843625082,4.514980843625082,4380505
1994-01-17,4.686074733734131,4.686074733734131,4.686074733734131,4.686074733734131,0
1994-01-24,4.657559871673584,4.686075353009388,4.584686462574197,4.686075353009388,4589064
1994-01-31,4.657559871673584,4.657559871673584,4.657559871673584,4.657559871673584,0
1994-02-07,4.597360134124756,4.657559997591297,4.505476401650745,4.657559997591297,4755675
1994-02-14,4.448444366455078,4.58785439728571,4.419928887929291,4.58785439728571,2640853
1994-02-21,4.385077476501465,4.44844573845524,4.372403926581197,4.44844573845524,188077
1994-02-28,4.391415119171143,4.391415119171143,4.321710076616642,4.385077831345752,1685781
1994-03-07,4.400919437408447,4.410424598792833,4.299530024603576,4.391414276024062,3682198
1994-03-14,4.3945841789245605,4.467457620359276,4.3565630079204425,4.419931284692268,4139676
1994-03-21,4.12843656539917,4.3660671641430255,4.058731784461567,4.337551676740642,4294705
1994-03-28,4.137941360473633,4.217151548118298,4.137941360473633,4.153783039355912,3112811
1994-04-04,4.0777411460876465,4.1537829449931545,4.014373151117174,4.137941266470756,4858700
1994-04-11,4.106257438659668,4.191804666100906,4.068236790254065,4.106257438659668,5175357
1994-04-18,4.033383846282959,4.144278160927977,4.033383846282959,4.118930808496601,4482020
1994-04-25,4.137941360473633,4.188635808836888,4.0333838205592505,4.0333838205592505,2788100
1994-05-02,4.096750736236572,4.2361607526790515,4.027045728015333,4.2266553379753455,5938724
1994-05-09,4.096750736236572,4.0999191224124365,4.058730102126202,4.071403390653545,1082142
1994-05-16,4.2995285987854,4.331212971911832,4.229823592729907,4.271013124088603,2608365
1994-05-23,4.708744049072266,4.88514163772726,4.679944294257002,4.88514163772726,1853850
1994-05-30,4.701545238494873,4.759144469986424,4.65834545104073,4.759144469986424,756414
1994-06-06,4.647546291351318,4.701545887589987,4.550347483831195,4.701545887589987,1801744
1994-06-13,4.5323486328125,4.564748047137838,4.499948927418684,4.564748047137838,1581331
1994-06-20,4.3343505859375,4.532348454361225,4.291151077469457,4.532348454361225,1817479
1994-06-27,4.381147861480713,4.402747459493434,4.334348441384829,4.334348441384829,2208708
1994-07-04,4.287549018859863,4.363148199130392,4.197550105611459,4.280349152370925,6779918
1994-07-11,4.312749862670898,4.355949362890209,4.276750230643404,4.334349758314759,4544300
1994-07-18,4.406347751617432,4.478346703840139,4.3127486189117565,4.3127486189117565,1461281
1994-07-25,4.510746479034424,4.539545944049127,4.42434750185365,4.445947100614678,2389970
1994-08-01,4.773543834686279,4.802343302663151,4.510746942987154,4.521547034546844,2463627
1994-08-08,4.575546741485596,4.762744767499344,4.55394713717732,4.748344740225421,6294293
1994-08-15,4.5647454261779785,4.679944150840458,4.56114549331993,4.5755452247521236,4099150
1994-08-22,4.643945693969727,4.6691455213540545,4.4783475767628405,4.600746197788294,4505961
1994-08-29,4.413547515869141,4.643944681587276,4.413547515869141,4.643944681587276,2831678
1994-09-05,4.373948097229004,4.424347745921682,4.345148630625585,4.4063480792945455,1438560
1994-09-12,4.276750087738037,4.276750087738037,4.197550958137629,4.251550549908708,1412278
1994-09-19,3.9563522338867188,4.039151262041007,3.9167526860273507,3.995952072814362,283727
1994-09-26,3.9563522338867188,3.9563522338867183,3.9563522338867183,3.9563522338867183,0
1994-10-03,3.8303544521331787,3.974352941147858,3.8159544285907123,3.945553185131256,1702313
1994-10-10,3.8627548217773438,3.895154516620397,3.85195502051912,3.8915545828676557,968196
1994-10-17,3.9563522338867188,4.078750809900375,3.9023529562851356,4.057151215287052,4105255
1994-10-24,3.8627548217773438,3.9563536814853797,3.8303551269342906,3.9563536814853797,1540721
1994-10-31,3.913153886795044,3.9635532465561334,3.848354502053386,3.8627545270339545,212630
1994-11-07,3.9311537742614746,3.985153361592013,3.923953906902303,3.985153361592013,1269507
1994-11-14,4.0895514488220215,4.125551071654429,3.9059534014835813,3.9239533584339523,1642695
1994-11-21,4.1975507736206055,4.23715062774847,4.0895521769626795,4.0895521769626795,1548097
1994-11-28,4.30914831161499,4.341547997388954,4.215549478106472,4.226349276341693,3178871
1994-12-05,4.154352188110352,4.309150238575837,4.1507522537554635,4.309150238575837,3419294
1994-12-12,4.226349830627441,4.265949387085034,4.089551495168638,4.114751318757412,4888392
1994-12-19,4.226349830627441,4.226349830627441,4.226349830627441,4.226349830627441,0
1994-12-26,4.111150741577148,4.352348283904232,4.100350942852572,4.352348283904232,3821577
1995-01-02,4.057153701782227,4.161552388532337,3.9995541653759656,4.111152721409745,3413527
